Id,Rating
1,3.4209295831202367
2,3.034220785866246
3,3.731484351201038
4,3.804788707648089
5,3.16032979836406
6,2.0310374968109812
7,3.171635243306466
8,4.404392103093855
9,3.460898372280422
10,4.1931633359304294
11,3.4455918479637853
12,3.600364914805994
13,4.0368182936128445
14,3.952023366555811
15,3.934536896765887
16,3.3242777009350464
17,3.729783914329686
18,3.140048760476176
19,4.584483574565278
20,2.2213263771220855
21,3.9554303434816505
22,2.4914377373450125
23,2.8535737596678397
24,3.823375825001806
25,3.5962438421322918
26,3.387095906896638
27,3.763712883928156
28,3.5229844323797668
29,4.038726339665636
30,2.5560074800382533
31,3.571776486449853
32,3.7878392223170323
33,3.7927463593049384
34,3.5887074725917323
35,4.138941715828651
36,3.4772284242429823
37,3.117117702368223
38,2.878047760588982
39,3.6652052455858306
40,4.059460079306179
41,3.5149740285668964
42,1.6569165786245563
43,3.8836579495941157
44,3.4904129404255797
45,3.311087125337458
46,3.589325127324881
47,3.2817092542388373
48,3.3068212116013673
49,3.0729253056766526
50,3.334803980441009
51,3.566414694061735
52,3.186481499071599
53,3.8238641837565153
54,4.252187105142534
55,3.135638518301132
56,3.9125619930102986
57,3.1786804764696743
58,3.479707865425248
59,3.6956603535417805
60,3.4196178552895633
61,4.2368382171991685
62,3.010429338019016
63,2.1603746026173827
64,3.189345643600701
65,4.1531223856053066
66,2.264102761785393
67,4.17852969670517
68,2.416921961792475
69,3.3504144079198195
70,3.029090752187195
71,3.1061300704393338
72,3.426271107354563
73,3.9035516230947342
74,3.169681500820221
75,2.936205438060575
76,4.2238629650348605
77,3.395843174418361
78,2.9860803620030554
79,3.9236782890344006
80,4.885329375895188
81,4.00168222580494
82,3.284269013145406
83,3.986033026199316
84,3.976235187795419
85,3.375357297542242
86,4.285979261797095
87,3.567308816441862
88,3.779725486941232
89,5.385769674657551
90,4.257832859015581
91,3.246070577460204
92,3.934336884874183
93,4.282501840844074
94,3.6553570168037997
95,3.3909132580722985
96,3.2925487092527623
97,3.401982570760265
98,3.804895539178305
99,4.157311902715533
100,3.827437715015309
101,4.127822340403913
102,3.577863549649282
103,4.289955006932734
104,4.302357313695248
105,4.031200262977738
106,4.357216955272319
107,4.069997082392221
108,3.082460212193857
109,3.706899890337172
110,4.000434872921566
111,3.7707528505641403
112,4.18734387582314
113,4.47180563947033
114,3.793571128084543
115,4.2573824991190605
116,3.570207692822559
117,4.294289845892341
118,4.160218627506272
119,4.253882060756008
120,3.35035448872688
121,3.5376296642305984
122,3.03674625300941
123,3.5167565557874085
124,3.5832355191872445
125,4.694141997589033
126,3.960069956057347
127,3.6775250910487958
128,2.8132670181860875
129,3.5545320841189953
130,3.871399403432564
131,3.1069718555933883
132,4.421292906871312
133,3.7351852298326707
134,3.0004319129482306
135,4.015479548037244
136,3.438835872865919
137,3.7933096758322784
138,4.347691342640147
139,3.968077189627235
140,3.8180557159923247
141,3.1785741787787782
142,4.03906012946436
143,3.9086282718578578
144,4.294359489389321
145,3.7382872878279017
146,3.608507114884194
147,3.629879204064777
148,3.675515329693706
149,4.018732939303514
150,3.4060343456753586
151,3.4524886908933374
152,4.218194647225029
153,3.958951074970738
154,3.5588632062997365
155,3.86963453136694
156,3.6845520458318592
157,3.448878651109628
158,3.8182352861223237
159,2.322358761952125
160,3.4091221682251067
161,3.9846957959746554
162,3.9554396597133374
163,3.989151004186958
164,3.481684575023768
165,3.601219880838448
166,2.977409859414825
167,3.1004089932337955
168,3.87197045375235
169,3.816537140165084
170,3.568450689809951
171,3.4389159909929052
172,3.6390592094452026
173,3.832032422751494
174,3.6862480669478463
175,3.2945656696516914
176,2.8486130889288264
177,3.744405879878913
178,3.1249161281246347
179,3.154876628577161
180,3.3265067572394775
181,3.5720432309653805
182,3.959037731823862
183,3.4878485566000816
