Id,Rating
1,3.326710084412297
2,2.991168734736684
3,3.7859279809105337
4,3.356188431924127
5,3.881797805916328
6,3.6249707084707317
7,2.913578285320076
8,4.17964086291002
9,3.4722724950753086
10,4.642258805174207
11,3.753276940982623
12,3.260730738524885
13,4.199329070084394
14,4.770385426224073
15,4.289828448000142
16,3.9051425024151776
17,3.728343603247429
18,4.201262358944424
19,4.448064884139806
20,2.8243163068951254
21,3.633279466665735
22,3.599866311592371
23,3.25940035229316
24,3.984885624810895
25,4.270404409017251
26,3.822836322436146
27,3.3110333450959217
28,3.748232107866776
29,3.5545308099224813
30,4.323600057563128
31,3.2130869101792414
32,2.31304374035689
33,3.2518117022667172
34,4.057226581506094
35,4.090065891391329
36,3.861092752107576
37,2.1641740581392397
38,3.1345554039513748
39,3.341757006354338
40,4.039133200919098
41,3.4734096804998176
42,2.1022676370138447
43,4.685690963788573
44,3.0929751129794516
45,4.225282601456298
46,3.450512327219631
47,4.026413523617066
48,3.7576632253393476
49,2.7694175290447784
50,3.412940545412406
51,3.1041815256763976
52,2.7098548969409957
53,4.291726992737501
54,4.160904770411008
55,4.70991174525158
56,3.703559222315506
57,3.676025458041458
58,3.87077487870663
59,3.4168810663700726
60,3.7762690045610348
61,4.260764970867323
62,4.012112331584611
63,2.7477896343752306
64,3.325087983494632
65,5.0
66,2.119424356884072
67,4.019487009114509
68,2.4490219898242804
69,3.6526315713268356
70,4.160964089266348
71,2.992899766086946
72,3.3993061666672437
73,3.9485738023557624
74,3.2287611373287475
75,1.6253282454610183
76,3.934301402820982
77,4.319773518157182
78,3.8747023248881596
79,3.9988007320373673
80,5.0
81,4.791328569626183
82,3.075418537448601
83,3.925042242014433
84,3.870461837759484
85,4.103595925847575
86,3.704957463351464
87,4.216052996971304
88,1.95841321509797
89,5.0
90,4.613388565832653
91,3.8366542787968916
92,4.169682471620481
93,4.410608467991089
94,2.9342654211178134
95,3.9559293119542884
96,3.46154407316456
97,2.924873848331137
98,4.07213849694345
99,4.032698002346969
100,2.7208567785705458
101,4.3134896418557815
102,3.404816791073384
103,3.4177146760564336
104,4.7671250460359325
105,4.625931639699444
106,4.084113166156843
107,3.5068744978582926
108,3.559473789670138
109,3.1579285254183476
110,5.0
111,1.8083312203143778
112,4.121688360818964
113,4.747423262021419
114,3.382804333117151
115,4.4680461866245675
116,4.016749736345475
117,4.571466059289008
118,4.013982857615062
119,3.295072530062991
120,4.343359993105422
121,4.608924966443297
122,3.493265564667763
123,3.846940380231978
124,4.652379997562355
125,5.0
126,3.2274566230845636
127,2.532618794876395
