Id,Rating
1,3.4393368676513902
2,3.0154775776622644
3,3.4555273712330594
4,4.1267275672999695
5,2.335169831549676
6,1.3731847133282657
7,3.8078942958541466
8,4.130320225063584
9,3.2743777989359186
10,4.34876167535323
11,1.9525802930345901
12,3.371161649728452
13,4.429483055514506
14,3.4462303296449064
15,4.279252479827023
16,3.625419797610432
17,3.329875266049467
18,3.2463136527230767
19,5.037710925166123
20,2.4653040419710925
21,3.8203514480100877
22,1.7239626164516189
23,2.3708455628308824
24,4.138603384830201
25,3.5942083193544683
26,3.086849311909139
27,3.2931586796098093
28,3.2245026922889517
29,3.780043312253433
30,2.626980529032766
31,3.4601527962140106
32,3.9484680379231216
33,3.604303065040564
34,3.756552919206995
35,4.821449919053403
36,3.274496443905666
37,2.578591547485726
38,2.074873669393709
39,3.488365702912989
40,4.701059735804344
41,3.0306349135381576
42,1.6346608329243069
43,4.280141924603378
44,3.257924453133804
45,3.601571319827611
46,3.788275716746946
47,2.8283420849200382
48,2.144857047854208
49,1.5797318022850226
50,2.8515332443293477
51,3.18281911047436
52,3.2670534191957534
53,4.354762715611899
54,4.294666310893267
55,3.711744096128155
56,3.5804470037936578
57,4.422071906404376
58,3.0843129986615234
59,3.736107684149996
60,3.470293447716833
61,4.433276915664522
62,2.7889239264895145
63,2.0461277248404746
64,2.4251038374532965
65,3.972228833773691
66,2.6345167410167605
67,4.4144329191916345
68,1.35152300820334
69,3.579888746884383
70,2.2516621140480635
71,2.1540918670470375
72,3.4864420347457403
73,3.7404524035787725
74,3.6185996946215506
75,1.2103907301254784
76,4.578090572876813
77,3.4605069296951605
78,2.7281455088995896
79,4.9675649824443555
80,4.3379911310263415
81,3.875211219167148
82,3.048061060033778
83,3.405548026230336
84,3.711969152438468
85,4.195688861034639
86,3.889181992855291
87,3.854617931261367
88,3.2279490955532637
89,5.030871498344014
90,4.009142564872485
91,2.9390336832803285
92,4.330877730117774
93,4.438585757706291
94,3.804640462368132
95,3.7750282452837505
96,2.7580278525119666
97,2.5735076852994805
98,3.432257377688547
